#name=WU_Minn_HCP
-0.379344, -0.322537, 0.867219
-0.524814568, 0.660675703, -0.521090756
-0.235311234, 0.056566141, 0.23002046
0.629579581, -0.027810698, -0.205299419
-0.128597342, 0.748552824, 0.645367774
0.042589369, 0.287681728, 0.160622259
0.325654724, 0.260484648, 0.521554266
-0.559316611, -0.773298339, 0.287300332
-0.160743767, 0.091172093, -0.272078641
0.106893145, -0.511103809, 0.41358687
0.735308548, -0.259267767, -0.61551385
0.366066777, -0.926004319, 0.043336545
0.269181395, 0.189348505, 0.045415615
0.000850404, -0.001134309, 0.000865743
-0.776583462, -0.433717877, -0.44222398
0.125650498, -0.306599668, -0.024139867
-0.613870779, -0.143115733, -0.204871256
0.371368919, -0.471716093, -0.28082243
-0.049806598, -0.101065939, 0.314301897
-0.552627243, -0.3596299, 0.082255814
-0.260976937, -0.941155367, -0.190199415
-0.129660693, 0.227602784, 0.20704035
0.071896565, -0.131413266, 0.650756532
-0.936740478, 0.335508656, -0.003078581
-0.157563633, -0.255562151, 0.146090272
-0.008598671, -0.654665116, -0.113298339
-0.073997, -0.05698, 0.99563
0.324680399, -0.048091694, 0.051419601
-0.338053658, 0.135516684, 0.557729051
0.947136638, 0.089052332, -0.285931415
0.000850404, -0.001134309, 0.000865743
-0.042234189, -0.035897532, -0.324199674
-0.226281842, 0.622810829, -0.737808698
0.520513321, -0.095950241, 0.404433146
-0.090606312, -0.319360465, -0.013170432
-0.347659007, -0.459191628, 0.334638497
-0.356156118, -0.314574374, -0.870433934
-0.232661743, -0.094196088, -0.215101811
0.322733726, 0.446578113, 0.374322842
0.035356502, 0.929314847, -0.349111804
0.27205647, -0.115178357, -0.148298304
0.299333844, -0.375239414, 0.461845422
-0.736326738, 0.193797694, -0.637981565
0.06991795, -0.224119341, 0.237408045
0.652415947, -0.125839867, -0.003792027
-0.263750148, 0.423258743, 0.864851978
0.000850404, -0.001134309, 0.000865743
-0.223519312, 0.205743852, -0.130313596
-0.711478668, 0.6379151, 0.27734695
0.058676571, -0.466771359, -0.464514924
0.095162148, 0.211798909, 0.239929226
0.304274636, 0.090998865, -0.091702307
-0.10330213, -0.332375045, 0.567945892
0.649183635, 0.313253658, -0.683512013
0.238286379, -0.612593355, 0.097186047
-0.761601635, -0.634473337, 0.086397292
-0.071598018, 0.315088733, -0.069756111
-0.545615787, 0.037412234, 0.380277226
0.244228535, 0.575750965, -0.769624236
0.158532548, -0.021156728, -0.287397987
0.139465282, 0.609064953, -0.216059787
-0.190848603, -0.659342865, -0.715752424
0.000850404, -0.001134309, 0.000865743
0.053773774, -0.138724983, -0.29332812
-0.477107641, 0.447234551, 0.117667774
0.453766, -0.120045, 0.882999
-0.237187836, 0.095155718, -0.209667656
-0.312515947, -0.091421658, -0.575385691
-0.949590123, -0.190645183, -0.228017012
-0.117623063, -0.202380289, 0.238091846
0.375223256, 0.542628571, 0.079107641
-0.584256859, 0.073264096, 0.80619957
0.260486379, -0.204101329, -0.029387708
-0.052225269, -0.251535339, -0.609176023
0.156151937, -0.89940447, -0.395912135
0.568237874, -0.29016412, 0.185489701
-0.222261513, -0.218497703, -0.110144186
-0.659402282, 0.681533249, -0.295730867
0.000850404, -0.001134309, 0.000865743
0.235934334, 0.082481864, -0.216344404
0.547159585, 0.72202962, 0.419488017
0.432748309, 0.243568728, -0.436458568
-0.329485771, -0.818644862, 0.466842224
-0.310996346, -0.028850166, -0.113239203
-0.579864452, -0.296631229, -0.131390033
0.006373422, 0.320042193, 0.088918272
0.224397292, -0.532689944, -0.32090502
0.652511993, -0.553097894, -0.508300256
-0.099536206, 0.981851432, -0.113206764
-0.127183096, -0.00707702,-0.303236013
0.261080302, -0.20074491, 0.58091404
0.165569767, -0.270701329, -0.098394352
0.071941532, -0.603871362, 0.271791405
0.943378405, -0.201213289, 0.250833887
0.000850404, -0.001134309, 0.000865743
-0.006954199, -0.275776007, 0.188095266
0.032038465, -0.201546013, -0.968772259
0.113621551, 0.541195462, 0.371354643
0.321852824, -0.014146844, -0.081145847
0.273705781, 0.033254355, -0.599064427
-0.624542179, -0.145385814, 0.180324771
0.303322591, 0.13551794, -0.002101993
-0.296414467, 0.372284043, -0.870058081
0.94249864, 0.299237316, -0.110502565
-0.045440342, 0.15417293, -0.286955611
-0.423254163, 0.455677221, -0.229142651
-0.907319317, 0.142888249, 0.39119709
-0.465810061, -0.879248419, 0.000967156
0.117829156, 0.302384136, -0.062874414
0.000850404, -0.001134309, 0.000865743
-0.556202686, -0.052988791, -0.356542291
-0.038605355, 0.2615611, 0.203902146
0.527850498, -0.836500664, -0.122507641
0.513778993, -0.323197817, -0.262043332
-0.165137935, -0.111842628, -0.263616821
-0.039378638, 0.038998007, 0.665470266
-0.784639575, -0.225820495, -0.565775548
-0.162614734, 0.261504181, -0.120188066
-0.482064615, -0.385282399, 0.250754226
-0.179940385, 0.799131638, -0.561930269
0.21257894, -0.163279831, -0.193450478
-0.147208638, 0.641156811, 0.093507641
0.322654699, -0.661002962, -0.665152211
-0.090396912, -0.033180359, 0.319699849
0.699856684, 0.535351056, -0.45864514
-0.447059616, -0.352303744, -0.339575512
0.000850404, -0.001134309, 0.000865743
-0.186134, -0.259771, 0.947562
0.267503621, 0.004106811, 0.199763616
0.001658774, 0.433889419, -0.498828209
-0.216664452, -0.231572425, 0.099019601
-0.361622066, 0.280453538, 0.484026317
-0.70832504, 0.430543113, -0.547416352
-0.12265408, -0.252670498, -0.17431805
0.658504983, 0.009834551, 0.088154817
-0.091285809, -0.918481924, -0.371640694
-0.305605648, 0.130204651, -0.005106312
-0.278619729, -0.573617844, 0.192458018
-0.34326094, -0.507914578, -0.781632688
0.840171429, -0.535800997, -0.019901661
-0.11961737, 0.096147449, 0.296526419
-0.408835252, 0.221892934, -0.46979801
0.000850404, -0.001134309, 0.000865743
0.010168503, 0.320140754, -0.081728507
-0.538629, -0.137565, 0.831238
-0.082833811, 0.344546927, 0.564032478
0.256860407, 0.134745478, -0.158554738
0.156951495, 0.636813289, 0.106448505
0.752629236, 0.591364784, 0.277856811
-0.442973008, -0.100849365, -0.881511159
-0.261717726, 0.138267646, -0.147170086
0.220805375, 0.225605837, -0.580895545
-0.484785028, 0.835273659, -0.239497513
-0.029782895, -0.149342889, -0.293398724
0.391332226, -0.534931561,0.04693887
-0.122636229, 0.157939887, -0.263227085
-0.593534621, 0.161715573, 0.255482962
-0.479222, 0.294872, 0.826679
0.000850404, -0.001134309, 0.000865743
-0.975865527, 0.12729745, 0.146763955
-0.216266113, -0.249485714, -0.036877076
-0.442016684, -0.073883874, -0.486061136
0.284695284, -0.042945324, -0.162411437
-0.197743854, -0.274951226, -0.567795262
-0.120953821, -0.989298339, 0.00511495
-0.201459468, 0.262068771, 0.033289369
-0.491042525, -0.447272425, -0.017922259
0.013504894, 0.574136487, -0.808481796
0.1018141, 0.144871864, -0.277170728
-0.24530287, 0.479733465, -0.383112023
0.835177528, 0.25384206, -0.474129565
0.247710963, 0.152443854, 0.160543854
-0.061375877, 0.595634927, 0.798832827
0.524109143, 0.103084645, -0.389583821
0.000850404, -0.001134309, 0.000865743
0.005059056, -0.027467885, 0.332717103
-0.601515035, 0.275408093, -0.040269837
0.352234914, 0.693525037, -0.617826382
-0.060714286, 0.321822591, 0.055840199
-0.199356349, 0.055562651, -0.627903179
-0.32702392, 0.911761794, 0.234759468
0.318359801, 0.079610299, 0.051800332
0.354237874, 0.509633223, 0.237246512
-0.660796689, 0.056425425, -0.737307892
0.222041027, 0.014564354, -0.244456294
0.226605465, 0.433605133, -0.444667153
0.426109635, 0.852702658, 0.291025914
-0.088775556, 0.196888849, 0.254625932
0.417494334, -0.58958699, 0.689033522
-0.343527774, 0.41036688, 0.396603654
0.000850404, -0.001134309, 0.000865743
0.089683548, 0.252878754, -0.193086527
0.086563779, 0.653788674, -0.066019256
0.863421359, -0.221731063, 0.449466136
0.087084718, 0.306848173, 0.092922259
-0.136120628, 0.239504103, -0.182707784
0.718521834, 0.633354515, -0.263332578
-0.171951867, -0.232324236, -0.94863895
0.558474432, -0.196866354, 0.305051757
0.212247053, -0.097707017, -0.618463571
-0.276449834, 0.160118605, 0.091168106
0.772664674, -0.397223983, -0.481620458
0.2257701, -0.591435216, -0.201813953
0.207884417, -0.048136495, 0.256802542
0.66007907, 0.018627243, -0.073792027
0.415051495, 0.678426578, 0.600696678
